Date,District,fireCount
2021-02-26,Pathankot,0.0
2021-02-26,Patiala,0.0
2021-02-26,Rupnagar,0.0
2021-02-26,SAS Nagar,0.0
2021-02-26,SBS Nagar,0.0
2021-02-26,Sangrur,0.0
2021-02-26,Tarn Taran,0.0
2021-02-27,Amritsar,0.0
2021-02-27,Barnala,0.0
2021-02-27,Bathinda,0.0
2021-02-27,Faridkot,0.0
2021-02-27,Fatehgarh Sahib,0.0
2021-02-27,Fazilka,0.0
2021-02-27,Firozpur,0.0
2021-02-27,Gurdaspur,0.0
2021-02-27,Hoshiarpur,0.0
2021-02-27,Jalandhar,0.0
2021-02-27,Kapurthala,0.0
2021-02-27,Ludhiana,0.0
2021-02-27,Mansa,0.0
2021-02-27,Moga,0.0
2021-02-27,Muktsar,0.0
2021-02-27,Pathankot,0.0
2021-02-27,Patiala,0.0
2021-02-27,Rupnagar,0.0
2021-02-27,SAS Nagar,0.0
2021-02-27,SBS Nagar,0.0
2021-02-27,Sangrur,0.0
2021-02-27,Tarn Taran,0.0
2021-02-28,Amritsar,0.0
2021-02-28,Barnala,0.0
2021-02-28,Bathinda,0.0
2021-02-28,Faridkot,0.0
2021-02-28,Fatehgarh Sahib,0.0
2021-02-28,Fazilka,0.0
2021-02-28,Firozpur,0.0
2021-02-28,Gurdaspur,0.0
2021-02-28,Hoshiarpur,0.0
2021-02-28,Jalandhar,0.0
2021-02-28,Kapurthala,0.0
2021-02-28,Ludhiana,0.0
2021-02-28,Mansa,0.0
2021-02-28,Moga,0.0
2021-02-28,Muktsar,0.0
2021-02-28,Pathankot,0.0
2021-02-28,Patiala,0.0
2021-02-28,Rupnagar,0.0
2021-02-28,SAS Nagar,0.0
2021-02-28,SBS Nagar,0.0
2021-02-28,Sangrur,0.0
2021-02-28,Tarn Taran,0.0
2021-03-01,Amritsar,0.0
2021-03-01,Barnala,0.0
2021-03-01,Bathinda,0.0
2021-03-01,Faridkot,0.0
2021-03-01,Fatehgarh Sahib,0.0
2021-03-01,Fazilka,0.0
2021-03-01,Firozpur,0.0
2021-03-01,Gurdaspur,0.0
2021-03-01,Hoshiarpur,0.0
2021-03-01,Jalandhar,0.0
2021-03-01,Kapurthala,0.0
2021-03-01,Ludhiana,0.0
2021-03-01,Mansa,0.0
2021-03-01,Moga,0.0
2021-03-01,Muktsar,0.0
2021-03-01,Pathankot,0.0
2021-03-01,Patiala,0.0
2021-03-01,Rupnagar,0.0
2021-03-01,SAS Nagar,0.0
2021-03-01,SBS Nagar,0.0
2021-03-01,Sangrur,0.0
2021-03-01,Tarn Taran,0.0
2021-03-02,Amritsar,0.0
2021-03-02,Barnala,0.0
2021-03-02,Bathinda,0.0
2021-03-02,Faridkot,0.0
2021-03-02,Fatehgarh Sahib,0.0
2021-03-02,Fazilka,0.0
2021-03-02,Firozpur,0.0
2021-03-02,Gurdaspur,0.0
2021-03-02,Hoshiarpur,0.0
2021-03-02,Jalandhar,0.0
2021-03-02,Kapurthala,0.0
2021-03-02,Ludhiana,0.0
2021-03-02,Mansa,0.0
2021-03-02,Moga,0.0
2021-03-02,Muktsar,0.0
2021-03-02,Pathankot,0.0
2021-03-02,Patiala,0.0
2021-03-02,Rupnagar,0.0
2021-03-02,SAS Nagar,0.0
2021-03-02,SBS Nagar,0.0
2021-03-02,Sangrur,0.0
2021-03-02,Tarn Taran,0.0
2021-03-03,Amritsar,0.0
2021-03-03,Barnala,0.0
2021-03-03,Bathinda,0.0
2021-03-03,Faridkot,0.0
2021-03-03,Fatehgarh Sahib,0.0
2021-03-03,Fazilka,0.0
2021-03-03,Firozpur,0.0
2021-03-03,Gurdaspur,0.0
2021-03-03,Hoshiarpur,0.0
2021-03-03,Jalandhar,0.0
2021-03-03,Kapurthala,0.0
2021-03-03,Ludhiana,0.0
2021-03-03,Mansa,0.0
2021-03-03,Moga,0.0
2021-03-03,Muktsar,0.0
2021-03-03,Pathankot,0.0
2021-03-03,Patiala,0.0
2021-03-03,Rupnagar,0.0
2021-03-03,SAS Nagar,0.0
2021-03-03,SBS Nagar,0.0
2021-03-03,Sangrur,0.0
2021-03-03,Tarn Taran,0.0
2021-03-04,Amritsar,0.0
2021-03-04,Barnala,0.0
2021-03-04,Bathinda,0.0
2021-03-04,Faridkot,0.0
2021-03-04,Fatehgarh Sahib,0.0
2021-03-04,Fazilka,0.0
2021-03-04,Firozpur,0.0
2021-03-04,Gurdaspur,0.0
2021-03-04,Hoshiarpur,0.0
2021-03-04,Jalandhar,0.0
2021-03-04,Kapurthala,0.0
2021-03-04,Ludhiana,0.0
2021-03-04,Mansa,0.0
2021-03-04,Moga,0.0
2021-03-04,Muktsar,0.0
2021-03-04,Pathankot,0.0
2021-03-04,Patiala,0.0
2021-03-04,Rupnagar,0.0
2021-03-04,SAS Nagar,0.0
2021-03-04,SBS Nagar,0.0
2021-03-04,Sangrur,0.0
2021-03-04,Tarn Taran,0.0
2021-03-05,Amritsar,0.0
2021-03-05,Barnala,0.0
2021-03-05,Bathinda,0.0
2021-03-05,Faridkot,0.0
2021-03-05,Fatehgarh Sahib,0.0
2021-03-05,Fazilka,0.0
2021-03-05,Firozpur,0.0
2021-03-05,Gurdaspur,0.0
2021-03-05,Hoshiarpur,0.0
2021-03-05,Jalandhar,0.0
2021-03-05,Kapurthala,0.0
2021-03-05,Ludhiana,0.0
2021-03-05,Mansa,0.0
2021-03-05,Moga,0.0
2021-03-05,Muktsar,0.0
2021-03-05,Pathankot,0.0
2021-03-05,Patiala,0.0
2021-03-05,Rupnagar,0.0
2021-03-05,SAS Nagar,0.0
2021-03-05,SBS Nagar,0.0
2021-03-05,Sangrur,0.0
2021-03-05,Tarn Taran,0.0
2021-03-06,Amritsar,0.0
2021-03-06,Barnala,0.0
2021-03-06,Bathinda,0.0
2021-03-06,Faridkot,0.0
2021-03-06,Fatehgarh Sahib,0.0
2021-03-06,Fazilka,0.0
2021-03-06,Firozpur,0.0
2021-03-06,Gurdaspur,0.0
2021-03-06,Hoshiarpur,0.0
2021-03-06,Jalandhar,0.0
2021-03-06,Kapurthala,0.0
2021-03-06,Ludhiana,0.0
2021-03-06,Mansa,0.0
2021-03-06,Moga,0.0
2021-03-06,Muktsar,0.0
2021-03-06,Pathankot,0.0
2021-03-06,Patiala,0.0
2021-03-06,Rupnagar,0.0
2021-03-06,SAS Nagar,0.0
2021-03-06,SBS Nagar,0.0
2021-03-06,Sangrur,0.0
2021-03-06,Tarn Taran,0.0
2021-03-07,Amritsar,0.0
2021-03-07,Barnala,0.0
2021-03-07,Bathinda,0.0
2021-03-07,Faridkot,0.0
2021-03-07,Fatehgarh Sahib,0.0
2021-03-07,Fazilka,0.0
2021-03-07,Firozpur,0.0
2021-03-07,Gurdaspur,0.0
2021-03-07,Hoshiarpur,0.0
2021-03-07,Jalandhar,0.0
2021-03-07,Kapurthala,0.0
2021-03-07,Ludhiana,0.0
2021-03-07,Mansa,0.0
2021-03-07,Moga,0.0
2021-03-07,Muktsar,0.0
2021-03-07,Pathankot,0.0
2021-03-07,Patiala,0.0
2021-03-07,Rupnagar,0.0
2021-03-07,SAS Nagar,0.0
2021-03-07,SBS Nagar,0.0
2021-03-07,Sangrur,0.0
2021-03-07,Tarn Taran,0.0
2021-03-08,Amritsar,0.0
2021-03-08,Barnala,0.0
2021-03-08,Bathinda,0.0
2021-03-08,Faridkot,0.0
2021-03-08,Fatehgarh Sahib,0.0
2021-03-08,Fazilka,0.0
2021-03-08,Firozpur,0.0
2021-03-08,Gurdaspur,0.0
2021-03-08,Hoshiarpur,0.0
2021-03-08,Jalandhar,0.0
2021-03-08,Kapurthala,0.0
2021-03-08,Ludhiana,0.0
2021-03-08,Mansa,0.0
2021-03-08,Moga,0.0
2021-03-08,Muktsar,0.0
2021-03-08,Pathankot,0.0
2021-03-08,Patiala,0.0
2021-03-08,Rupnagar,0.0
2021-03-08,SAS Nagar,0.0
2021-03-08,SBS Nagar,0.0
2021-03-08,Sangrur,0.0
2021-03-08,Tarn Taran,0.0
2021-03-09,Amritsar,0.0
2021-03-09,Barnala,0.0
2021-03-09,Bathinda,0.0
2021-03-09,Faridkot,0.0
2021-03-09,Fatehgarh Sahib,0.0
2021-03-09,Fazilka,0.0
2021-03-09,Firozpur,0.0
2021-03-09,Gurdaspur,0.0
2021-03-09,Hoshiarpur,0.0
2021-03-09,Jalandhar,0.0
2021-03-09,Kapurthala,0.0
2021-03-09,Ludhiana,0.0
2021-03-09,Mansa,0.0
2021-03-09,Moga,0.0
2021-03-09,Muktsar,0.0
2021-03-09,Pathankot,0.0
2021-03-09,Patiala,0.0
2021-03-09,Rupnagar,0.0
2021-03-09,SAS Nagar,0.0
2021-03-09,SBS Nagar,0.0
2021-03-09,Sangrur,0.0
2021-03-09,Tarn Taran,0.0
2021-03-10,Amritsar,0.0
2021-03-10,Barnala,0.0
2021-03-10,Bathinda,0.0
2021-03-10,Faridkot,0.0
2021-03-10,Fatehgarh Sahib,0.0
2021-03-10,Fazilka,0.0
2021-03-10,Firozpur,0.0
2021-03-10,Gurdaspur,0.0
2021-03-10,Hoshiarpur,0.0
2021-03-10,Jalandhar,0.0
2021-03-10,Kapurthala,0.0
2021-03-10,Ludhiana,0.0
2021-03-10,Mansa,0.0
2021-03-10,Moga,0.0
2021-03-10,Muktsar,0.0
2021-03-10,Pathankot,0.0
2021-03-10,Patiala,0.0
2021-03-10,Rupnagar,0.0
2021-03-10,SAS Nagar,0.0
2021-03-10,SBS Nagar,0.0
2021-03-10,Sangrur,0.0
2021-03-10,Tarn Taran,0.0
2021-03-11,Amritsar,0.0
2021-03-11,Barnala,0.0
2021-03-11,Bathinda,0.0
2021-03-11,Faridkot,0.0
2021-03-11,Fatehgarh Sahib,0.0
2021-03-11,Fazilka,0.0
2021-03-11,Firozpur,0.0
2021-03-11,Gurdaspur,0.0
2021-03-11,Hoshiarpur,0.0
2021-03-11,Jalandhar,0.0
2021-03-11,Kapurthala,0.0
2021-03-11,Ludhiana,0.0
2021-03-11,Mansa,0.0
2021-03-11,Moga,0.0
2021-03-11,Muktsar,0.0
2021-03-11,Pathankot,0.0
2021-03-11,Patiala,0.0
2021-03-11,Rupnagar,0.0
2021-03-11,SAS Nagar,0.0
2021-03-11,SBS Nagar,0.0
2021-03-11,Sangrur,0.0
2021-03-11,Tarn Taran,0.0
2021-03-12,Amritsar,0.0
2021-03-12,Barnala,0.0
2021-03-12,Bathinda,0.0
2021-03-12,Faridkot,0.0
2021-03-12,Fatehgarh Sahib,0.0
2021-03-12,Fazilka,0.0
2021-03-12,Firozpur,0.0
2021-03-12,Gurdaspur,0.0
2021-03-12,Hoshiarpur,0.0
2021-03-12,Jalandhar,0.0
2021-03-12,Kapurthala,0.0
2021-03-12,Ludhiana,0.0
2021-03-12,Mansa,0.0
2021-03-12,Moga,0.0
2021-03-12,Muktsar,0.0
2021-03-12,Pathankot,0.0
2021-03-12,Patiala,0.0
2021-03-12,Rupnagar,0.0
2021-03-12,SAS Nagar,0.0
2021-03-12,SBS Nagar,0.0
2021-03-12,Sangrur,0.0
2021-03-12,Tarn Taran,0.0
2021-03-13,Amritsar,0.0
2021-03-13,Barnala,0.0
2021-03-13,Bathinda,0.0
2021-03-13,Faridkot,0.0
2021-03-13,Fatehgarh Sahib,0.0
2021-03-13,Fazilka,0.0
2021-03-13,Firozpur,0.0
2021-03-13,Gurdaspur,0.0
2021-03-13,Hoshiarpur,0.0
2021-03-13,Jalandhar,0.0
2021-03-13,Kapurthala,0.0
2021-03-13,Ludhiana,0.0
2021-03-13,Mansa,0.0
2021-03-13,Moga,0.0
2021-03-13,Muktsar,0.0
2021-03-13,Pathankot,0.0
2021-03-13,Patiala,0.0
2021-03-13,Rupnagar,0.0
2021-03-13,SAS Nagar,0.0
2021-03-13,SBS Nagar,0.0
2021-03-13,Sangrur,0.0
2021-03-13,Tarn Taran,0.0
2021-03-14,Amritsar,0.0
2021-03-14,Barnala,0.0
2021-03-14,Bathinda,0.0
2021-03-14,Faridkot,0.0
2021-03-14,Fatehgarh Sahib,0.0
2021-03-14,Fazilka,0.0
2021-03-14,Firozpur,0.0
2021-03-14,Gurdaspur,0.0
2021-03-14,Hoshiarpur,0.0
2021-03-14,Jalandhar,0.0
2021-03-14,Kapurthala,0.0
2021-03-14,Ludhiana,0.0
2021-03-14,Mansa,0.0
2021-03-14,Moga,0.0
2021-03-14,Muktsar,0.0
2021-03-14,Pathankot,0.0
2021-03-14,Patiala,0.0
2021-03-14,Rupnagar,0.0
2021-03-14,SAS Nagar,0.0
2021-03-14,SBS Nagar,0.0
2021-03-14,Sangrur,0.0
2021-03-14,Tarn Taran,0.0
2021-03-15,Amritsar,0.0
2021-03-15,Barnala,0.0
2021-03-15,Bathinda,0.0
2021-03-15,Faridkot,0.0
2021-03-15,Fatehgarh Sahib,0.0
2021-03-15,Fazilka,0.0
2021-03-15,Firozpur,0.0
2021-03-15,Gurdaspur,0.0
2021-03-15,Hoshiarpur,0.0
2021-03-15,Jalandhar,0.0
2021-03-15,Kapurthala,0.0
2021-03-15,Ludhiana,0.0
2021-03-15,Mansa,0.0
2021-03-15,Moga,0.0
2021-03-15,Muktsar,0.0
2021-03-15,Pathankot,0.0
2021-03-15,Patiala,0.0
2021-03-15,Rupnagar,0.0
2021-03-15,SAS Nagar,0.0
2021-03-15,SBS Nagar,0.0
2021-03-15,Sangrur,0.0
2021-03-15,Tarn Taran,0.0
2021-03-16,Amritsar,0.0
2021-03-16,Barnala,0.0
2021-03-16,Bathinda,0.0
2021-03-16,Faridkot,0.0
2021-03-16,Fatehgarh Sahib,0.0
2021-03-16,Fazilka,0.0
2021-03-16,Firozpur,0.0
2021-03-16,Gurdaspur,0.0
2021-03-16,Hoshiarpur,0.0
2021-03-16,Jalandhar,0.0
2021-03-16,Kapurthala,0.0
2021-03-16,Ludhiana,0.0
2021-03-16,Mansa,0.0
2021-03-16,Moga,0.0
2021-03-16,Muktsar,0.0
2021-03-16,Pathankot,0.0
2021-03-16,Patiala,0.0
2021-03-16,Rupnagar,0.0
2021-03-16,SAS Nagar,0.0
2021-03-16,SBS Nagar,0.0
2021-03-16,Sangrur,0.0
2021-03-16,Tarn Taran,0.0
2021-03-17,Amritsar,0.0
2021-03-17,Barnala,0.0
2021-03-17,Bathinda,0.0
2021-03-17,Faridkot,0.0
2021-03-17,Fatehgarh Sahib,0.0
2021-03-17,Fazilka,0.0
2021-03-17,Firozpur,0.0
2021-03-17,Gurdaspur,0.0
2021-03-17,Hoshiarpur,0.0
2021-03-17,Jalandhar,0.0
2021-03-17,Kapurthala,0.0
2021-03-17,Ludhiana,0.0
2021-03-17,Mansa,0.0
2021-03-17,Moga,0.0
2021-03-17,Muktsar,0.0
2021-03-17,Pathankot,0.0
2021-03-17,Patiala,0.0
2021-03-17,Rupnagar,0.0
2021-03-17,SAS Nagar,0.0
2021-03-17,SBS Nagar,0.0
2021-03-17,Sangrur,0.0
2021-03-17,Tarn Taran,0.0
2021-03-18,Amritsar,0.0
2021-03-18,Barnala,0.0
2021-03-18,Bathinda,0.0
2021-03-18,Faridkot,0.0
2021-03-18,Fatehgarh Sahib,0.0
2021-03-18,Fazilka,0.0
2021-03-18,Firozpur,0.0
2021-03-18,Gurdaspur,0.0
2021-03-18,Hoshiarpur,0.0
2021-03-18,Jalandhar,0.0
2021-03-18,Kapurthala,0.0
2021-03-18,Ludhiana,0.0
2021-03-18,Mansa,0.0
2021-03-18,Moga,0.0
2021-03-18,Muktsar,0.0
2021-03-18,Pathankot,0.0
2021-03-18,Patiala,0.0
2021-03-18,Rupnagar,0.0
2021-03-18,SAS Nagar,0.0
2021-03-18,SBS Nagar,0.0
2021-03-18,Sangrur,0.0
2021-03-18,Tarn Taran,0.0
2021-03-19,Amritsar,0.0
2021-03-19,Barnala,0.0
2021-03-19,Bathinda,0.0
2021-03-19,Faridkot,0.0
2021-03-19,Fatehgarh Sahib,0.0
2021-03-19,Fazilka,0.0
2021-03-19,Firozpur,0.0
2021-03-19,Gurdaspur,0.0
2021-03-19,Hoshiarpur,0.0
2021-03-19,Jalandhar,0.0
2021-03-19,Kapurthala,0.0
2021-03-19,Ludhiana,0.0
2021-03-19,Mansa,0.0
2021-03-19,Moga,0.0
2021-03-19,Muktsar,0.0
2021-03-19,Pathankot,0.0
2021-03-19,Patiala,0.0
2021-03-19,Rupnagar,0.0
2021-03-19,SAS Nagar,0.0
2021-03-19,SBS Nagar,0.0
2021-03-19,Sangrur,0.0
2021-03-19,Tarn Taran,0.0
2021-03-20,Amritsar,0.0
2021-03-20,Barnala,0.0
2021-03-20,Bathinda,0.0
2021-03-20,Faridkot,0.0
2021-03-20,Fatehgarh Sahib,0.0
2021-03-20,Fazilka,0.0
2021-03-20,Firozpur,0.0
2021-03-20,Gurdaspur,0.0
2021-03-20,Hoshiarpur,0.0
2021-03-20,Jalandhar,0.0
2021-03-20,Kapurthala,0.0
2021-03-20,Ludhiana,0.0
2021-03-20,Mansa,0.0
2021-03-20,Moga,0.0
2021-03-20,Muktsar,0.0
2021-03-20,Pathankot,0.0
2021-03-20,Patiala,0.0
2021-03-20,Rupnagar,0.0
2021-03-20,SAS Nagar,0.0
2021-03-20,SBS Nagar,0.0
2021-03-20,Sangrur,0.0
2021-03-20,Tarn Taran,0.0
2021-03-21,Amritsar,0.0
2021-03-21,Barnala,0.0
2021-03-21,Bathinda,0.0
2021-03-21,Faridkot,0.0
2021-03-21,Fatehgarh Sahib,0.0
2021-03-21,Fazilka,0.0
2021-03-21,Firozpur,0.0
2021-03-21,Gurdaspur,0.0
2021-03-21,Hoshiarpur,0.0
2021-03-21,Jalandhar,0.0
2021-03-21,Kapurthala,0.0
2021-03-21,Ludhiana,0.0
2021-03-21,Mansa,0.0
2021-03-21,Moga,0.0
2021-03-21,Muktsar,0.0
2021-03-21,Pathankot,0.0
2021-03-21,Patiala,0.0
2021-03-21,Rupnagar,0.0
2021-03-21,SAS Nagar,0.0
2021-03-21,SBS Nagar,0.0
2021-03-21,Sangrur,0.0
2021-03-21,Tarn Taran,0.0
2021-03-22,Amritsar,0.0
2021-03-22,Barnala,0.0
2021-03-22,Bathinda,0.0
2021-03-22,Faridkot,0.0
2021-03-22,Fatehgarh Sahib,0.0
2021-03-22,Fazilka,0.0
2021-03-22,Firozpur,0.0
2021-03-22,Gurdaspur,0.0
2021-03-22,Hoshiarpur,0.0
2021-03-22,Jalandhar,0.0
2021-03-22,Kapurthala,0.0
2021-03-22,Ludhiana,0.0
2021-03-22,Mansa,0.0
2021-03-22,Moga,0.0
2021-03-22,Muktsar,0.0
2021-03-22,Pathankot,0.0
2021-03-22,Patiala,0.0
2021-03-22,Rupnagar,0.0
2021-03-22,SAS Nagar,0.0
2021-03-22,SBS Nagar,0.0
2021-03-22,Sangrur,0.0
2021-03-22,Tarn Taran,0.0
2021-03-23,Amritsar,0.0
2021-03-23,Barnala,0.0
2021-03-23,Bathinda,0.0
2021-03-23,Faridkot,0.0
2021-03-23,Fatehgarh Sahib,0.0
2021-03-23,Fazilka,0.0
2021-03-23,Firozpur,0.0
2021-03-23,Gurdaspur,0.0
2021-03-23,Hoshiarpur,0.0
2021-03-23,Jalandhar,0.0
2021-03-23,Kapurthala,0.0
2021-03-23,Ludhiana,0.0
2021-03-23,Mansa,0.0
2021-03-23,Moga,0.0
2021-03-23,Muktsar,0.0
2021-03-23,Pathankot,0.0
2021-03-23,Patiala,0.0
2021-03-23,Rupnagar,0.0
2021-03-23,SAS Nagar,0.0
2021-03-23,SBS Nagar,0.0
2021-03-23,Sangrur,0.0
2021-03-23,Tarn Taran,0.0
2021-03-24,Amritsar,0.0
2021-03-24,Barnala,0.0
2021-03-24,Bathinda,0.0
2021-03-24,Faridkot,0.0
2021-03-24,Fatehgarh Sahib,0.0
2021-03-24,Fazilka,0.0
2021-03-24,Firozpur,0.0
2021-03-24,Gurdaspur,0.0
2021-03-24,Hoshiarpur,0.0
2021-03-24,Jalandhar,0.0
2021-03-24,Kapurthala,0.0
2021-03-24,Ludhiana,0.0
2021-03-24,Mansa,0.0
2021-03-24,Moga,0.0
2021-03-24,Muktsar,0.0
2021-03-24,Pathankot,0.0
2021-03-24,Patiala,0.0
2021-03-24,Rupnagar,0.0
2021-03-24,SAS Nagar,0.0
2021-03-24,SBS Nagar,0.0
2021-03-24,Sangrur,0.0
2021-03-24,Tarn Taran,0.0
2021-03-25,Amritsar,0.0
2021-03-25,Barnala,0.0
2021-03-25,Bathinda,0.0
2021-03-25,Faridkot,0.0
2021-03-25,Fatehgarh Sahib,0.0
2021-03-25,Fazilka,0.0
2021-03-25,Firozpur,0.0
2021-03-25,Gurdaspur,0.0
2021-03-25,Hoshiarpur,0.0
2021-03-25,Jalandhar,0.0
2021-03-25,Kapurthala,0.0
2021-03-25,Ludhiana,0.0
2021-03-25,Mansa,0.0
2021-03-25,Moga,0.0
2021-03-25,Muktsar,0.0
2021-03-25,Pathankot,0.0
2021-03-25,Patiala,0.0
2021-03-25,Rupnagar,0.0
2021-03-25,SAS Nagar,0.0
2021-03-25,SBS Nagar,0.0
2021-03-25,Sangrur,0.0
2021-03-25,Tarn Taran,0.0
2021-03-26,Amritsar,0.0
2021-03-26,Barnala,0.0
2021-03-26,Bathinda,0.0
2021-03-26,Faridkot,0.0
2021-03-26,Fatehgarh Sahib,0.0
2021-03-26,Fazilka,0.0
2021-03-26,Firozpur,0.0
2021-03-26,Gurdaspur,0.0
2021-03-26,Hoshiarpur,0.0
2021-03-26,Jalandhar,0.0
2021-03-26,Kapurthala,0.0
2021-03-26,Ludhiana,0.0
2021-03-26,Mansa,0.0
2021-03-26,Moga,0.0
2021-03-26,Muktsar,0.0
2021-03-26,Pathankot,0.0
2021-03-26,Patiala,0.0
2021-03-26,Rupnagar,0.0
2021-03-26,SAS Nagar,0.0
2021-03-26,SBS Nagar,0.0
2021-03-26,Sangrur,0.0
2021-03-26,Tarn Taran,0.0
2021-03-27,Amritsar,0.0
2021-03-27,Barnala,0.0
2021-03-27,Bathinda,0.0
2021-03-27,Faridkot,0.0
2021-03-27,Fatehgarh Sahib,0.0
2021-03-27,Fazilka,0.0
2021-03-27,Firozpur,0.0
2021-03-27,Gurdaspur,0.0
2021-03-27,Hoshiarpur,0.0
2021-03-27,Jalandhar,0.0
2021-03-27,Kapurthala,0.0
2021-03-27,Ludhiana,0.0
2021-03-27,Mansa,0.0
2021-03-27,Moga,0.0
2021-03-27,Muktsar,0.0
2021-03-27,Pathankot,0.0
2021-03-27,Patiala,0.0
2021-03-27,Rupnagar,0.0
2021-03-27,SAS Nagar,0.0
2021-03-27,SBS Nagar,0.0
2021-03-27,Sangrur,0.0
2021-03-27,Tarn Taran,0.0
2021-03-28,Amritsar,0.0
2021-03-28,Barnala,0.0
2021-03-28,Bathinda,0.0
2021-03-28,Faridkot,0.0
2021-03-28,Fatehgarh Sahib,0.0
2021-03-28,Fazilka,0.0
2021-03-28,Firozpur,0.0
2021-03-28,Gurdaspur,0.0
2021-03-28,Hoshiarpur,0.0
2021-03-28,Jalandhar,0.0
2021-03-28,Kapurthala,0.0
2021-03-28,Ludhiana,0.0
2021-03-28,Mansa,0.0
2021-03-28,Moga,0.0
2021-03-28,Muktsar,0.0
2021-03-28,Pathankot,0.0
2021-03-28,Patiala,0.0
2021-03-28,Rupnagar,0.0
2021-03-28,SAS Nagar,0.0
2021-03-28,SBS Nagar,0.0
2021-03-28,Sangrur,0.0
2021-03-28,Tarn Taran,0.0
2021-03-29,Amritsar,0.0
2021-03-29,Barnala,0.0
2021-03-29,Bathinda,0.0
2021-03-29,Faridkot,0.0
2021-03-29,Fatehgarh Sahib,0.0
2021-03-29,Fazilka,0.0
2021-03-29,Firozpur,0.0
2021-03-29,Gurdaspur,0.0
2021-03-29,Hoshiarpur,0.0
2021-03-29,Jalandhar,0.0
2021-03-29,Kapurthala,0.0
2021-03-29,Ludhiana,0.0
2021-03-29,Mansa,0.0
2021-03-29,Moga,0.0
2021-03-29,Muktsar,0.0
2021-03-29,Pathankot,0.0
2021-03-29,Patiala,0.0
2021-03-29,Rupnagar,0.0
2021-03-29,SAS Nagar,0.0
2021-03-29,SBS Nagar,0.0
2021-03-29,Sangrur,0.0
2021-03-29,Tarn Taran,0.0
2021-03-30,Amritsar,0.0
2021-03-30,Barnala,0.0
2021-03-30,Bathinda,0.0
2021-03-30,Faridkot,0.0
2021-03-30,Fatehgarh Sahib,0.0
2021-03-30,Fazilka,0.0
2021-03-30,Firozpur,0.0
2021-03-30,Gurdaspur,0.0
2021-03-30,Hoshiarpur,0.0
2021-03-30,Jalandhar,0.0
2021-03-30,Kapurthala,0.0
2021-03-30,Ludhiana,0.0
2021-03-30,Mansa,0.0
2021-03-30,Moga,0.0
2021-03-30,Muktsar,0.0
2021-03-30,Pathankot,0.0
2021-03-30,Patiala,0.0
2021-03-30,Rupnagar,0.0
2021-03-30,SAS Nagar,0.0
2021-03-30,SBS Nagar,0.0
2021-03-30,Sangrur,0.0
2021-03-30,Tarn Taran,0.0
2021-03-31,Amritsar,0.0
2021-03-31,Barnala,0.0
2021-03-31,Bathinda,0.0
2021-03-31,Faridkot,0.0
2021-03-31,Fatehgarh Sahib,0.0
2021-03-31,Fazilka,0.0
2021-03-31,Firozpur,0.0
2021-03-31,Gurdaspur,0.0
2021-03-31,Hoshiarpur,0.0
2021-03-31,Jalandhar,0.0
2021-03-31,Kapurthala,0.0
2021-03-31,Ludhiana,0.0
2021-03-31,Mansa,0.0
2021-03-31,Moga,0.0
2021-03-31,Muktsar,0.0
2021-03-31,Pathankot,0.0
2021-03-31,Patiala,0.0
2021-03-31,Rupnagar,0.0
2021-03-31,SAS Nagar,0.0
2021-03-31,SBS Nagar,0.0
2021-03-31,Sangrur,0.0
2021-03-31,Tarn Taran,0.0
2021-04-01,Amritsar,0.0
2021-04-01,Barnala,0.0
2021-04-01,Bathinda,0.0
2021-04-01,Faridkot,0.0
2021-04-01,Fatehgarh Sahib,0.0
2021-04-01,Fazilka,0.0
2021-04-01,Firozpur,0.0
2021-04-01,Gurdaspur,0.0
2021-04-01,Hoshiarpur,0.0
2021-04-01,Jalandhar,0.0
2021-04-01,Kapurthala,0.0
2021-04-01,Ludhiana,0.0
2021-04-01,Mansa,0.0
2021-04-01,Moga,0.0
2021-04-01,Muktsar,0.0
2021-04-01,Pathankot,0.0
2021-04-01,Patiala,0.0
2021-04-01,Rupnagar,0.0
2021-04-01,SAS Nagar,0.0
2021-04-01,SBS Nagar,0.0
2021-04-01,Sangrur,0.0
2021-04-01,Tarn Taran,0.0
2021-04-02,Amritsar,0.0
2021-04-02,Barnala,0.0
2021-04-02,Bathinda,0.0
2021-04-02,Faridkot,0.0
2021-04-02,Fatehgarh Sahib,0.0
2021-04-02,Fazilka,0.0
2021-04-02,Firozpur,0.0
2021-04-02,Gurdaspur,0.0
2021-04-02,Hoshiarpur,0.0
2021-04-02,Jalandhar,0.0
2021-04-02,Kapurthala,0.0
2021-04-02,Ludhiana,0.0
2021-04-02,Mansa,0.0
2021-04-02,Moga,0.0
2021-04-02,Muktsar,0.0
2021-04-02,Pathankot,0.0
2021-04-02,Patiala,0.0
2021-04-02,Rupnagar,0.0
2021-04-02,SAS Nagar,0.0
2021-04-02,SBS Nagar,0.0
2021-04-02,Sangrur,0.0
2021-04-02,Tarn Taran,0.0
2021-04-03,Amritsar,0.0
2021-04-03,Barnala,0.0
2021-04-03,Bathinda,0.0
2021-04-03,Faridkot,0.0
2021-04-03,Fatehgarh Sahib,0.0
2021-04-03,Fazilka,0.0
2021-04-03,Firozpur,0.0
2021-04-03,Gurdaspur,0.0
2021-04-03,Hoshiarpur,0.0
2021-04-03,Jalandhar,0.0
2021-04-03,Kapurthala,0.0
